450
A -1.331952370443928 -0.28605244006284514
A -1.2883471481204967 -0.39420199633551
A -0.9934720755378816 -1.3766558782401292
A -2.3977438312558768 0.1026835796753216
A -1.372383456747202 -1.9084305811412463
A -1.041349670658511 -0.6263798669442319
A -1.377344252945066 -0.47030519862386955
A -1.5512817116633721 -0.6317218466577621
A -0.3351547878349763 -1.0295985576615676
A -0.41107026545332237 -0.7410289434813067
A -0.39048220393411504 -1.049424774142636
A -1.3595586868816798 -1.3188839850997731
A -0.954630484332941 -1.6643016723204282
A -0.3847337658852321 -0.9364209900289362
A -1.186777796841127 -1.9738393285913673
A -0.7762865647565119 -0.10765524199170773
A -0.6898057134556145 -0.9584092160702032
A -1.4889998619175082 -1.4886751930818398
A 0.08702847751644938 -1.4144777195507237
A -1.2845018377017952 -0.6950341177862802
A -1.6913430703951708 -0.31356511505292595
A -0.14093847202368492 -0.4219874231571301
A 0.19887451362767328 -2.410989137215658
A -2.0464296592984725 -0.4822961754340245
A -0.6344542796139576 -1.0493411122095717
A 0.5217675393302412 -0.8551697793997792
A 0.013208770955702498 -2.2793991278403416
A -0.713643696599349 -0.8363011551898024
A -0.9491480077603555 -1.1569168939377907
A -0.9786448107439841 -0.40413648437009697
A -0.541386504019159 0.1993115875345981
A -0.80778607605609 -2.0971671031209
A -0.03644446923902045 -1.0148906319815232
A -1.2650006263871632 -1.5743993635087925
A -1.5767431673816574 -1.4371605076601013
A -1.399659455204697 -1.5120896818887006
A -1.3455965541496848 -1.7912118436980442
A -2.0791356962276093 -1.6874627000695903
A -0.62103134855706 -0.5026160423128105
A -1.760249303869681 -1.0263128471170802
A -1.1101012353815602 0.7419741627417062
A -0.8260667858014161 -0.35271490847356357
A -0.5804554491524958 -1.0983683752604072
A -0.8854554900184508 -1.070678203454229
A -0.22300004338469037 -0.24887685734955423
A -2.36236830969115 -0.6857221762304317
A -1.0893268327158758 -1.0443511210437155
A -0.4980837515022928 -1.3076873198883454
A -1.2174485425317696 -0.921243867944876
A -1.9581943081814837 -0.1839390098035919
A -2.0023814038153365 -0.7655026758521498
A -0.4888182429135126 -0.17828427149685988
A 0.06807348802803581 -1.08601066830075
A -0.21766055190658673 -0.9209089570755231
A -1.190894595100517 -1.4538061466572958
A -1.4622623537143555 -0.3188858468519329
A -0.14482114276122016 -1.2936465748967274
A -1.3999552910486588 -0.24941387713598573
A -1.0889336898231945 -2.6975247059433416
A -1.8262388874181417 -1.0716257529799469
A -1.1524542411107075 0.9440867661607626
A -1.6699064120853695 -1.8365867504811662
A -1.4620078716570273 -0.8283539515875098
A -0.5030206942168044 -1.3918977892537683
A -1.0932111570057927 -1.0149715396728645
A -0.702212741824856 -0.6554503888153916
A -0.6792282984774278 -2.111322039470057
A -1.869443740210749 -1.2363192244650303
A -1.04848159641877 -2.138560224424903
A -2.333397874044367 -1.6025584487825393
A -1.0514982119193594 -1.1102992911050844
A -1.44424107957904 -0.9752312149019648
A 0.09749702279507999 -1.2716721414658327
A -0.6350349918459117 -1.715666956590419
A -0.6616694504270217 -0.5007338296152428
A -0.06610804157632988 -0.9107204963474513
A -1.0758188451701003 -1.8664928022206824
A -0.9638789811846604 -0.8284813464697187
A -1.7592984216497696 -0.6955430412393548
A -1.7962624734677934 -0.2611166113964122
A -1.338219122270572 -0.08293892880528342
A -1.752602673579958 -0.9754958374844847
A -1.3381207419978611 -0.9874029687407456
A -0.602873434533242 -1.314116255821155
A -0.5269009776886648 -0.4102892647238532
A -0.6229910798805193 -1.1488136027060591
A -0.5925687765930918 -1.8158813572981551
A 0.6115812788576844 -1.7442612116050782
A -0.020498862058428657 -0.9174459753993716
A -1.0772913375389235 -0.3328947074603763
A -0.2909044605570045 -1.5350140031019175
A -1.103883286729403 0.23325268900099072
A -0.3383783370162453 -1.454799729318765
A -1.0463038545983214 -1.206905085772307
A -0.7556869127375998 -0.9141081634401799
A -1.1499727793379615 -1.1161730530041183
A -0.9053990268893846 -0.3405883083268567
A -0.6260769917941456 -2.2083763092402604
A -1.127000453924724 -0.21066065379660148
A -0.25762913488192296 0.349589903893748
A 0.36484428339749186 -0.5134813209358811
A -1.4090737938341829 -0.6564861894324461
A -0.1742134681740214 0.1747400994642816
A -1.6598117071665528 -1.2530032818347319
A -1.4385643725306965 -0.32260520828302286
A 0.011686661558710565 -0.34436799862656364
A -0.5115813148455093 -1.4730084347675256
A -2.2142070952081587 -1.2685547918998157
A -0.08814802495651108 -1.2389085389717553
A -1.6305543971244467 -0.2899330444583159
A -2.3937614367192017 -2.0423109945707725
A -1.666022686745546 -0.009784677429010902
A -1.225213277235745 -1.6252222563699519
A -0.8378534685697674 -0.8113953116121331
A -1.297122884824789 0.03365335435285255
A -1.240358880718609 -1.2495482443867763
A -0.18409627112772142 0.3127926650518331
A -0.37215199707946256 -1.1431031702239138
A -1.230202204388021 -0.7144993340038092
A -0.7267470041356578 -1.009041310427274
A -1.7439889726830082 -0.20275283499039765
A -0.9949036637006227 -1.0624328900229836
A -0.9635537742111089 -0.9300951200016433
A -0.9963325226346474 -2.016665622741484
A -1.9427506933021288 -0.859904441966884
A -0.6548997817067912 -0.3264587419458298
A -0.1811727844517418 -0.6793078589308144
A -0.18972147042519405 -1.4201181317938878
A -0.8715226332917809 -1.0140465547804116
A -0.6003385277526284 -1.8793390561478
A -1.2564932978371668 -1.1468615593998535
A -1.6993596361308079 -1.3188811457741785
A -0.6754875083654501 -1.1179055958490878
A -1.5281401776343615 -0.9262160932620933
A 0.4720021060067048 -0.9960043450528391
